review_id,rating,review_text,review_date,reviewer_name,branch_name,category,sentiment_manual
7658,2,Crowded but food quality is really good.,6/26/2024,Rahul,"French Toast, Panampilly",,
7659,1,Perfect spot for brunch. Peaceful and aesthetic.,8/30/2024,Joseph,"Kashi Art Café, Fort Kochi",,
7660,4,Service was slow and the food was cold when served.,4/14/2024,Ramesh,"French Toast, Panampilly",,
7661,3,Great food and lovely ambience. Service was quick.,7/9/2024,Manu,"Kashi Art Café, Fort Kochi",,
7662,2,Very average experience. Overpriced for the portion size.,10/31/2024,Gayathri,"ChaiCofi, Kochi",,
7663,1,One of the best cafés in Kochi. Highly recommended!,3/5/2025,Alina,"ChaiCofi, Kochi",,
7664,4,Small portions. Price doesn’t match quality.,1/10/2025,Merin,"ChaiCofi, Kochi",,
7665,2,Very average experience. Overpriced for the portion size.,9/7/2024,Anu,"Bloomsbury's, Kakkanad",,
7666,2,Crowded but food quality is really good.,5/22/2024,Adarsh,"Bloomsbury's, Kakkanad",,
7667,5,Perfect spot for brunch. Peaceful and aesthetic.,1/15/2025,Merin,"Kashi Art Café, Fort Kochi",,
7668,5,Small portions. Price doesn’t match quality.,7/9/2024,Anu,"French Toast, Panampilly",,
7669,2,Great food and lovely ambience. Service was quick.,6/29/2024,Vishnu,"ChaiCofi, Kochi",,
7670,4,Loved the desserts here! Coffee was perfect.,9/22/2024,Ritu,"ChaiCofi, Kochi",,
7671,1,Amazing place to chill. Strong coffee and good music.,3/3/2024,Alina,"ChaiCofi, Kochi",,
7672,3,Not worth the hype. Staff seemed uninterested.,2/3/2025,Adarsh,"Kashi Art Café, Fort Kochi",,
7673,5,Amazing place to chill. Strong coffee and good music.,3/22/2024,Lekshmi,"Kashi Art Café, Fort Kochi",,
7674,2,Amazing place to chill. Strong coffee and good music.,2/7/2025,Tina,"ChaiCofi, Kochi",,
7675,2,Perfect spot for brunch. Peaceful and aesthetic.,12/28/2024,Vishnu,"Bloomsbury's, Kakkanad",,
7676,2,Loved the desserts here! Coffee was perfect.,8/9/2024,Sneha,"Kashi Art Café, Fort Kochi",,
7677,4,Service was slow and the food was cold when served.,10/29/2024,Anjana,"French Toast, Panampilly",,
7678,5,Very average experience. Overpriced for the portion size.,10/29/2024,Kiran,"Kashi Art Café, Fort Kochi",,
7679,3,Great food and lovely ambience. Service was quick.,3/30/2024,Sneha,"ChaiCofi, Kochi",,
7680,2,One of the best cafés in Kochi. Highly recommended!,12/8/2024,Sneha,"French Toast, Panampilly",,
7681,4,Amazing place to chill. Strong coffee and good music.,1/9/2025,Saniya,"Kashi Art Café, Fort Kochi",,
7682,1,Loved the desserts here! Coffee was perfect.,3/17/2024,Sandeep,"French Toast, Panampilly",,
7683,3,Crowded but food quality is really good.,6/25/2024,Kiran,"Bloomsbury's, Kakkanad",,
7684,1,Very average experience. Overpriced for the portion size.,2/6/2025,Alina,"Bloomsbury's, Kakkanad",,
7685,1,Crowded but food quality is really good.,2/10/2024,Vishnu,"Bloomsbury's, Kakkanad",,
7686,1,Service was slow and the food was cold when served.,2/18/2025,Joel,"Bloomsbury's, Kakkanad",,
7687,4,Not worth the hype. Staff seemed uninterested.,9/4/2024,Lekshmi,"French Toast, Panampilly",,
7688,5,Not worth the hype. Staff seemed uninterested.,4/7/2024,Fathima,"Bloomsbury's, Kakkanad",,
7689,1,Service was slow and the food was cold when served.,1/22/2024,Rohit,"French Toast, Panampilly",,
7690,1,Amazing place to chill. Strong coffee and good music.,5/14/2024,Akshay,"Bloomsbury's, Kakkanad",,
7691,2,One of the best cafés in Kochi. Highly recommended!,2/3/2025,Rahul,"French Toast, Panampilly",,
7692,3,Great food and lovely ambience. Service was quick.,12/20/2024,Joseph,"French Toast, Panampilly",,
7693,5,Not worth the hype. Staff seemed uninterested.,11/14/2024,Anjana,"Kashi Art Café, Fort Kochi",,
7694,4,Perfect spot for brunch. Peaceful and aesthetic.,9/29/2024,Anjana,"French Toast, Panampilly",,
7695,4,Loved the desserts here! Coffee was perfect.,3/25/2025,Rahul,"ChaiCofi, Kochi",,
7696,2,Service was slow and the food was cold when served.,5/18/2024,Adarsh,"ChaiCofi, Kochi",,
7697,4,Loved the desserts here! Coffee was perfect.,4/5/2024,Vishnu,"French Toast, Panampilly",,
7698,2,Loved the desserts here! Coffee was perfect.,1/9/2025,Priya,"ChaiCofi, Kochi",,
7699,1,Loved the desserts here! Coffee was perfect.,10/22/2024,Adarsh,"Kashi Art Café, Fort Kochi",,
7700,3,Loved the desserts here! Coffee was perfect.,5/18/2024,Harish,"ChaiCofi, Kochi",,
7701,1,Crowded but food quality is really good.,7/20/2024,Rohit,"Bloomsbury's, Kakkanad",,
7702,2,Perfect spot for brunch. Peaceful and aesthetic.,9/10/2024,Rahul,"Kashi Art Café, Fort Kochi",,
7703,4,Service was slow and the food was cold when served.,1/19/2025,Merin,"Bloomsbury's, Kakkanad",,
7704,5,Perfect spot for brunch. Peaceful and aesthetic.,11/12/2024,Gokul,"French Toast, Panampilly",,
7705,3,Service was slow and the food was cold when served.,4/24/2024,Tina,"Bloomsbury's, Kakkanad",,
7706,5,Great food and lovely ambience. Service was quick.,10/12/2024,Fathima,"Kashi Art Café, Fort Kochi",,
7707,2,Small portions. Price doesn’t match quality.,11/5/2024,Lekshmi,"Kashi Art Café, Fort Kochi",,
7708,1,Perfect spot for brunch. Peaceful and aesthetic.,3/17/2025,Gayathri,"ChaiCofi, Kochi",,
7709,5,Crowded but food quality is really good.,12/24/2024,Anu,"Bloomsbury's, Kakkanad",,
7710,4,Small portions. Price doesn’t match quality.,10/13/2024,Manu,"French Toast, Panampilly",,
7711,2,Amazing place to chill. Strong coffee and good music.,2/20/2024,Priya,"Kashi Art Café, Fort Kochi",,
7712,4,Not worth the hype. Staff seemed uninterested.,9/7/2024,Joseph,"Bloomsbury's, Kakkanad",,
7713,4,Amazing place to chill. Strong coffee and good music.,10/5/2024,Adarsh,"Bloomsbury's, Kakkanad",,
7714,5,Crowded but food quality is really good.,7/6/2024,Rahul,"Bloomsbury's, Kakkanad",,
7715,2,Crowded but food quality is really good.,5/3/2024,Merin,"Kashi Art Café, Fort Kochi",,
7716,1,Service was slow and the food was cold when served.,10/29/2024,Naveen,"Bloomsbury's, Kakkanad",,
7717,4,Crowded but food quality is really good.,10/21/2024,Akshay,"French Toast, Panampilly",,
7718,1,Amazing place to chill. Strong coffee and good music.,6/24/2024,Akshay,"Kashi Art Café, Fort Kochi",,
7719,1,Small portions. Price doesn’t match quality.,2/27/2025,Rahul,"ChaiCofi, Kochi",,
7720,5,Loved the desserts here! Coffee was perfect.,1/2/2024,Fathima,"French Toast, Panampilly",,
7721,2,Service was slow and the food was cold when served.,12/4/2024,Merin,"Bloomsbury's, Kakkanad",,
7722,4,One of the best cafés in Kochi. Highly recommended!,9/4/2024,Anu,"Kashi Art Café, Fort Kochi",,
7723,4,Perfect spot for brunch. Peaceful and aesthetic.,2/12/2024,Nikhil,"Bloomsbury's, Kakkanad",,
7724,4,Loved the desserts here! Coffee was perfect.,2/20/2024,Arjun,"ChaiCofi, Kochi",,
7725,1,Small portions. Price doesn’t match quality.,10/12/2024,Rahul,"Bloomsbury's, Kakkanad",,
7726,1,Perfect spot for brunch. Peaceful and aesthetic.,10/4/2024,Harish,"Kashi Art Café, Fort Kochi",,
7727,3,Small portions. Price doesn’t match quality.,2/2/2024,Harish,"Bloomsbury's, Kakkanad",,
7728,3,Not worth the hype. Staff seemed uninterested.,5/16/2024,Saniya,"ChaiCofi, Kochi",,
7729,2,Crowded but food quality is really good.,3/23/2024,Akshay,"Kashi Art Café, Fort Kochi",,
7730,4,Small portions. Price doesn’t match quality.,1/9/2025,Akshay,"Kashi Art Café, Fort Kochi",,
7731,2,Crowded but food quality is really good.,6/5/2024,Rohit,"Bloomsbury's, Kakkanad",,
7732,4,Great food and lovely ambience. Service was quick.,2/19/2024,Vishnu,"ChaiCofi, Kochi",,
7733,1,Very average experience. Overpriced for the portion size.,2/7/2024,Rohit,"French Toast, Panampilly",,
7734,1,Service was slow and the food was cold when served.,1/28/2025,Vishnu,"Kashi Art Café, Fort Kochi",,
7735,4,Great food and lovely ambience. Service was quick.,5/23/2024,Joseph,"French Toast, Panampilly",,
7736,1,One of the best cafés in Kochi. Highly recommended!,12/4/2024,Saniya,"ChaiCofi, Kochi",,
7737,1,Very average experience. Overpriced for the portion size.,1/30/2025,Rohit,"Kashi Art Café, Fort Kochi",,
7738,2,Great food and lovely ambience. Service was quick.,1/10/2025,Gayathri,"Bloomsbury's, Kakkanad",,
7739,3,Great food and lovely ambience. Service was quick.,10/19/2024,Rohit,"ChaiCofi, Kochi",,
7740,5,Amazing place to chill. Strong coffee and good music.,1/26/2025,Arjun,"Bloomsbury's, Kakkanad",,
7741,5,Loved the desserts here! Coffee was perfect.,2/6/2024,Joel,"French Toast, Panampilly",,
7742,3,Great food and lovely ambience. Service was quick.,2/2/2024,Naveen,"ChaiCofi, Kochi",,
7743,5,Service was slow and the food was cold when served.,8/25/2024,Anu,"French Toast, Panampilly",,
7744,1,Small portions. Price doesn’t match quality.,3/8/2024,Naveen,"French Toast, Panampilly",,
7745,5,Very average experience. Overpriced for the portion size.,8/26/2024,Anu,"French Toast, Panampilly",,
7746,5,Very average experience. Overpriced for the portion size.,1/12/2024,Fathima,"ChaiCofi, Kochi",,
7747,2,Service was slow and the food was cold when served.,4/1/2024,Priya,"French Toast, Panampilly",,
7748,1,Not worth the hype. Staff seemed uninterested.,2/15/2025,Harish,"Kashi Art Café, Fort Kochi",,
7749,4,Very average experience. Overpriced for the portion size.,2/27/2025,Sandeep,"French Toast, Panampilly",,
7750,5,Very average experience. Overpriced for the portion size.,5/27/2024,Rohit,"ChaiCofi, Kochi",,
7751,2,Amazing place to chill. Strong coffee and good music.,5/20/2024,Naveen,"ChaiCofi, Kochi",,
7752,5,Not worth the hype. Staff seemed uninterested.,1/7/2025,Lekshmi,"French Toast, Panampilly",,
7753,4,One of the best cafés in Kochi. Highly recommended!,4/22/2024,Anu,"ChaiCofi, Kochi",,
7754,3,Perfect spot for brunch. Peaceful and aesthetic.,4/15/2024,Vishnu,"French Toast, Panampilly",,
7755,4,Amazing place to chill. Strong coffee and good music.,11/9/2024,Merin,"Kashi Art Café, Fort Kochi",,
7756,2,Not worth the hype. Staff seemed uninterested.,8/20/2024,Sneha,"Kashi Art Café, Fort Kochi",,
7757,3,Very average experience. Overpriced for the portion size.,1/7/2025,Naveen,"Kashi Art Café, Fort Kochi",,
7758,4,Crowded but food quality is really good.,5/1/2024,Merin,"French Toast, Panampilly",,
7759,5,Loved the desserts here! Coffee was perfect.,1/13/2024,Joel,"French Toast, Panampilly",,
7760,1,Very average experience. Overpriced for the portion size.,9/8/2024,Rahul,"Kashi Art Café, Fort Kochi",,
7761,1,Amazing place to chill. Strong coffee and good music.,3/17/2024,Gayathri,"Kashi Art Café, Fort Kochi",,
7762,1,Amazing place to chill. Strong coffee and good music.,2/20/2025,Tina,"French Toast, Panampilly",,
7763,5,Loved the desserts here! Coffee was perfect.,6/29/2024,Merin,"ChaiCofi, Kochi",,
7764,3,Amazing place to chill. Strong coffee and good music.,4/12/2024,Anjana,"French Toast, Panampilly",,
7765,3,Very average experience. Overpriced for the portion size.,2/15/2024,Alina,"Kashi Art Café, Fort Kochi",,
7766,5,Not worth the hype. Staff seemed uninterested.,9/19/2024,Merin,"ChaiCofi, Kochi",,
7767,4,Small portions. Price doesn’t match quality.,6/1/2024,Gayathri,"ChaiCofi, Kochi",,
7768,2,Small portions. Price doesn’t match quality.,10/18/2024,Saniya,"ChaiCofi, Kochi",,
7769,3,Small portions. Price doesn’t match quality.,7/1/2024,Naveen,"French Toast, Panampilly",,
7770,3,Very average experience. Overpriced for the portion size.,9/28/2024,Priya,"ChaiCofi, Kochi",,
7771,5,Perfect spot for brunch. Peaceful and aesthetic.,2/11/2024,Joseph,"ChaiCofi, Kochi",,
7772,3,Loved the desserts here! Coffee was perfect.,10/11/2024,Anjana,"French Toast, Panampilly",,
7773,4,Not worth the hype. Staff seemed uninterested.,1/2/2024,Adarsh,"Bloomsbury's, Kakkanad",,
7774,3,Great food and lovely ambience. Service was quick.,7/20/2024,Tina,"French Toast, Panampilly",,
7775,5,One of the best cafés in Kochi. Highly recommended!,8/26/2024,Sandeep,"Bloomsbury's, Kakkanad",,
7776,3,Small portions. Price doesn’t match quality.,3/11/2024,Manu,"ChaiCofi, Kochi",,
7777,2,Great food and lovely ambience. Service was quick.,7/22/2024,Ritu,"Bloomsbury's, Kakkanad",,
7778,1,Great food and lovely ambience. Service was quick.,1/9/2024,Kiran,"Kashi Art Café, Fort Kochi",,
7779,4,Crowded but food quality is really good.,3/19/2024,Gokul,"Kashi Art Café, Fort Kochi",,
7780,2,Small portions. Price doesn’t match quality.,7/10/2024,Gokul,"ChaiCofi, Kochi",,
7781,4,Very average experience. Overpriced for the portion size.,2/18/2025,Ramesh,"ChaiCofi, Kochi",,
7782,5,Perfect spot for brunch. Peaceful and aesthetic.,3/7/2025,Arjun,"Bloomsbury's, Kakkanad",,
7783,3,Small portions. Price doesn’t match quality.,8/18/2024,Gayathri,"ChaiCofi, Kochi",,
7784,4,Not worth the hype. Staff seemed uninterested.,9/16/2024,Gayathri,"French Toast, Panampilly",,
7785,1,Very average experience. Overpriced for the portion size.,2/16/2024,Arjun,"ChaiCofi, Kochi",,
7786,2,Loved the desserts here! Coffee was perfect.,10/1/2024,Sneha,"Kashi Art Café, Fort Kochi",,
7787,4,Crowded but food quality is really good.,6/13/2024,Joseph,"Bloomsbury's, Kakkanad",,
7788,3,Great food and lovely ambience. Service was quick.,4/20/2024,Akshay,"Kashi Art Café, Fort Kochi",,
7789,1,Not worth the hype. Staff seemed uninterested.,10/28/2024,Naveen,"Bloomsbury's, Kakkanad",,
7790,2,Perfect spot for brunch. Peaceful and aesthetic.,5/16/2024,Fathima,"Kashi Art Café, Fort Kochi",,
7791,4,Very average experience. Overpriced for the portion size.,12/7/2024,Gayathri,"ChaiCofi, Kochi",,
7792,5,Great food and lovely ambience. Service was quick.,8/15/2024,Sneha,"ChaiCofi, Kochi",,
7793,1,Small portions. Price doesn’t match quality.,8/25/2024,Manu,"ChaiCofi, Kochi",,
7794,3,Service was slow and the food was cold when served.,3/29/2024,Ramesh,"ChaiCofi, Kochi",,
7795,2,Amazing place to chill. Strong coffee and good music.,6/30/2024,Priya,"Kashi Art Café, Fort Kochi",,
7796,2,Loved the desserts here! Coffee was perfect.,6/10/2024,Deepa,"ChaiCofi, Kochi",,
7797,1,Crowded but food quality is really good.,10/16/2024,Merin,"French Toast, Panampilly",,
7798,1,Service was slow and the food was cold when served.,2/28/2024,Alina,"Kashi Art Café, Fort Kochi",,
7799,5,One of the best cafés in Kochi. Highly recommended!,3/9/2025,Fathima,"ChaiCofi, Kochi",,
7800,3,Very average experience. Overpriced for the portion size.,9/13/2024,Vishnu,"ChaiCofi, Kochi",,
7801,3,Very average experience. Overpriced for the portion size.,3/8/2025,Sneha,"Bloomsbury's, Kakkanad",,
7802,5,Service was slow and the food was cold when served.,5/16/2024,Kiran,"Bloomsbury's, Kakkanad",,
7803,2,Not worth the hype. Staff seemed uninterested.,11/13/2024,Alina,"ChaiCofi, Kochi",,
7804,5,One of the best cafés in Kochi. Highly recommended!,5/14/2024,Priya,"Bloomsbury's, Kakkanad",,
7805,3,Crowded but food quality is really good.,11/19/2024,Sneha,"ChaiCofi, Kochi",,
7806,5,Loved the desserts here! Coffee was perfect.,1/19/2024,Rohit,"French Toast, Panampilly",,
7807,4,Great food and lovely ambience. Service was quick.,6/24/2024,Sandeep,"Kashi Art Café, Fort Kochi",,
7808,3,Loved the desserts here! Coffee was perfect.,12/19/2024,Nikhil,"Bloomsbury's, Kakkanad",,
7809,3,Perfect spot for brunch. Peaceful and aesthetic.,4/27/2024,Gokul,"Bloomsbury's, Kakkanad",,
7810,5,Perfect spot for brunch. Peaceful and aesthetic.,5/13/2024,Ritu,"French Toast, Panampilly",,
7811,4,Loved the desserts here! Coffee was perfect.,2/4/2024,Saniya,"Kashi Art Café, Fort Kochi",,
7812,4,Small portions. Price doesn’t match quality.,7/23/2024,Adarsh,"French Toast, Panampilly",,
7813,5,Amazing place to chill. Strong coffee and good music.,6/29/2024,Priya,"French Toast, Panampilly",,
7814,4,One of the best cafés in Kochi. Highly recommended!,12/4/2024,Anjana,"ChaiCofi, Kochi",,
7815,5,Very average experience. Overpriced for the portion size.,7/2/2024,Lekshmi,"French Toast, Panampilly",,
7816,5,Perfect spot for brunch. Peaceful and aesthetic.,9/23/2024,Arjun,"ChaiCofi, Kochi",,
7817,2,Not worth the hype. Staff seemed uninterested.,1/12/2025,Gokul,"ChaiCofi, Kochi",,
7818,4,Great food and lovely ambience. Service was quick.,2/15/2024,Anjana,"French Toast, Panampilly",,
7819,3,Service was slow and the food was cold when served.,12/21/2024,Lekshmi,"French Toast, Panampilly",,
7820,4,Great food and lovely ambience. Service was quick.,3/20/2025,Sandeep,"Bloomsbury's, Kakkanad",,
7821,5,Great food and lovely ambience. Service was quick.,2/18/2025,Naveen,"French Toast, Panampilly",,
7822,3,Very average experience. Overpriced for the portion size.,3/10/2025,Naveen,"French Toast, Panampilly",,
7823,1,Not worth the hype. Staff seemed uninterested.,11/9/2024,Kiran,"ChaiCofi, Kochi",,
7824,5,Crowded but food quality is really good.,3/21/2025,Nikhil,"ChaiCofi, Kochi",,
7825,3,Service was slow and the food was cold when served.,7/17/2024,Naveen,"ChaiCofi, Kochi",,
7826,5,Great food and lovely ambience. Service was quick.,12/17/2024,Harish,"Bloomsbury's, Kakkanad",,
7827,3,Small portions. Price doesn’t match quality.,9/1/2024,Manu,"ChaiCofi, Kochi",,
7828,3,Crowded but food quality is really good.,2/9/2025,Mariya,"Kashi Art Café, Fort Kochi",,
7829,1,Very average experience. Overpriced for the portion size.,12/10/2024,Adarsh,"ChaiCofi, Kochi",,
7830,1,Small portions. Price doesn’t match quality.,11/2/2024,Saniya,"Bloomsbury's, Kakkanad",,
7831,3,Small portions. Price doesn’t match quality.,11/28/2024,Rohit,"Kashi Art Café, Fort Kochi",,
7832,4,Very average experience. Overpriced for the portion size.,6/22/2024,Manu,"ChaiCofi, Kochi",,
7833,5,Great food and lovely ambience. Service was quick.,10/24/2024,Deepa,"ChaiCofi, Kochi",,
7834,1,Very average experience. Overpriced for the portion size.,11/29/2024,Naveen,"Kashi Art Café, Fort Kochi",,
7835,1,Crowded but food quality is really good.,5/26/2024,Saniya,"Bloomsbury's, Kakkanad",,
7836,1,Loved the desserts here! Coffee was perfect.,1/22/2025,Manu,"ChaiCofi, Kochi",,
7837,2,Loved the desserts here! Coffee was perfect.,9/10/2024,Joseph,"Kashi Art Café, Fort Kochi",,
7838,4,Small portions. Price doesn’t match quality.,8/13/2024,Harish,"French Toast, Panampilly",,
7839,3,Loved the desserts here! Coffee was perfect.,8/7/2024,Ritu,"Kashi Art Café, Fort Kochi",,
7840,5,Very average experience. Overpriced for the portion size.,5/28/2024,Ramesh,"ChaiCofi, Kochi",,
7841,4,Small portions. Price doesn’t match quality.,7/10/2024,Ritu,"Bloomsbury's, Kakkanad",,
7842,2,Small portions. Price doesn’t match quality.,1/31/2024,Ramesh,"ChaiCofi, Kochi",,
7843,5,Very average experience. Overpriced for the portion size.,4/13/2024,Vishnu,"Bloomsbury's, Kakkanad",,
7844,2,Not worth the hype. Staff seemed uninterested.,1/15/2025,Joseph,"French Toast, Panampilly",,
7845,2,Amazing place to chill. Strong coffee and good music.,5/27/2024,Gayathri,"Bloomsbury's, Kakkanad",,
7846,1,Great food and lovely ambience. Service was quick.,9/21/2024,Sandeep,"French Toast, Panampilly",,
7847,1,Not worth the hype. Staff seemed uninterested.,1/29/2025,Joel,"Bloomsbury's, Kakkanad",,
7848,1,Great food and lovely ambience. Service was quick.,10/4/2024,Naveen,"ChaiCofi, Kochi",,
7849,5,Amazing place to chill. Strong coffee and good music.,12/9/2024,Sandeep,"Bloomsbury's, Kakkanad",,
7850,1,Service was slow and the food was cold when served.,10/31/2024,Sneha,"Kashi Art Café, Fort Kochi",,
7851,1,Not worth the hype. Staff seemed uninterested.,10/22/2024,Anu,"Bloomsbury's, Kakkanad",,
7852,3,One of the best cafés in Kochi. Highly recommended!,1/24/2024,Kiran,"Bloomsbury's, Kakkanad",,
7853,3,Crowded but food quality is really good.,8/21/2024,Sandeep,"Kashi Art Café, Fort Kochi",,
7854,5,Great food and lovely ambience. Service was quick.,3/29/2024,Sandeep,"Kashi Art Café, Fort Kochi",,
7855,3,Loved the desserts here! Coffee was perfect.,2/5/2024,Priya,"ChaiCofi, Kochi",,
7856,3,One of the best cafés in Kochi. Highly recommended!,1/21/2024,Kiran,"French Toast, Panampilly",,
7857,5,Service was slow and the food was cold when served.,1/30/2024,Alina,"Kashi Art Café, Fort Kochi",,
7858,5,One of the best cafés in Kochi. Highly recommended!,8/13/2024,Nikhil,"Kashi Art Café, Fort Kochi",,
7859,5,Perfect spot for brunch. Peaceful and aesthetic.,2/9/2025,Tina,"French Toast, Panampilly",,
7860,4,Very average experience. Overpriced for the portion size.,12/17/2024,Joel,"Kashi Art Café, Fort Kochi",,
7861,1,Small portions. Price doesn’t match quality.,1/15/2024,Adarsh,"Bloomsbury's, Kakkanad",,
7862,2,Amazing place to chill. Strong coffee and good music.,5/29/2024,Manu,"French Toast, Panampilly",,
7863,5,Service was slow and the food was cold when served.,11/29/2024,Akshay,"French Toast, Panampilly",,
7864,4,Small portions. Price doesn’t match quality.,3/30/2024,Gokul,"Bloomsbury's, Kakkanad",,
7865,2,Perfect spot for brunch. Peaceful and aesthetic.,7/25/2024,Vishnu,"ChaiCofi, Kochi",,
7866,3,Not worth the hype. Staff seemed uninterested.,6/10/2024,Naveen,"Kashi Art Café, Fort Kochi",,
7867,3,Loved the desserts here! Coffee was perfect.,7/27/2024,Arjun,"Bloomsbury's, Kakkanad",,
7868,1,Crowded but food quality is really good.,1/31/2025,Alina,"ChaiCofi, Kochi",,
7869,1,Crowded but food quality is really good.,5/20/2024,Gayathri,"French Toast, Panampilly",,
7870,1,Amazing place to chill. Strong coffee and good music.,3/4/2025,Gayathri,"French Toast, Panampilly",,
7871,2,Crowded but food quality is really good.,3/18/2025,Vishnu,"ChaiCofi, Kochi",,
7872,4,Great food and lovely ambience. Service was quick.,11/18/2024,Kiran,"ChaiCofi, Kochi",,
7873,1,Perfect spot for brunch. Peaceful and aesthetic.,5/13/2024,Fathima,"ChaiCofi, Kochi",,
7874,4,Not worth the hype. Staff seemed uninterested.,2/17/2025,Saniya,"Bloomsbury's, Kakkanad",,
7875,4,One of the best cafés in Kochi. Highly recommended!,6/22/2024,Joel,"ChaiCofi, Kochi",,
7876,5,Crowded but food quality is really good.,9/23/2024,Ramesh,"Kashi Art Café, Fort Kochi",,
7877,2,Great food and lovely ambience. Service was quick.,2/4/2024,Rohit,"French Toast, Panampilly",,
7878,3,One of the best cafés in Kochi. Highly recommended!,8/7/2024,Saniya,"Bloomsbury's, Kakkanad",,
7879,2,Perfect spot for brunch. Peaceful and aesthetic.,8/16/2024,Ramesh,"ChaiCofi, Kochi",,
7880,5,Amazing place to chill. Strong coffee and good music.,2/15/2025,Akshay,"ChaiCofi, Kochi",,
7881,1,Not worth the hype. Staff seemed uninterested.,7/6/2024,Naveen,"ChaiCofi, Kochi",,
7882,3,Service was slow and the food was cold when served.,7/19/2024,Vishnu,"Bloomsbury's, Kakkanad",,
7883,3,Perfect spot for brunch. Peaceful and aesthetic.,3/7/2025,Fathima,"ChaiCofi, Kochi",,
7884,1,Service was slow and the food was cold when served.,8/6/2024,Ritu,"Bloomsbury's, Kakkanad",,
7885,5,Crowded but food quality is really good.,9/25/2024,Vishnu,"French Toast, Panampilly",,
7886,1,Great food and lovely ambience. Service was quick.,11/26/2024,Manu,"Kashi Art Café, Fort Kochi",,
7887,4,Perfect spot for brunch. Peaceful and aesthetic.,12/2/2024,Deepa,"French Toast, Panampilly",,
7888,2,Loved the desserts here! Coffee was perfect.,8/2/2024,Deepa,"French Toast, Panampilly",,
7889,2,Very average experience. Overpriced for the portion size.,1/11/2024,Ritu,"ChaiCofi, Kochi",,
7890,4,Loved the desserts here! Coffee was perfect.,3/18/2024,Manu,"Kashi Art Café, Fort Kochi",,
7891,2,Not worth the hype. Staff seemed uninterested.,1/29/2025,Priya,"Kashi Art Café, Fort Kochi",,
7892,1,One of the best cafés in Kochi. Highly recommended!,8/17/2024,Nikhil,"French Toast, Panampilly",,
7893,2,Crowded but food quality is really good.,3/23/2025,Anu,"Kashi Art Café, Fort Kochi",,
7894,3,Small portions. Price doesn’t match quality.,9/15/2024,Sneha,"French Toast, Panampilly",,
7895,5,Not worth the hype. Staff seemed uninterested.,12/17/2024,Harish,"Bloomsbury's, Kakkanad",,
7896,5,Small portions. Price doesn’t match quality.,1/7/2025,Lekshmi,"ChaiCofi, Kochi",,
7897,1,Loved the desserts here! Coffee was perfect.,1/14/2024,Deepa,"Bloomsbury's, Kakkanad",,
7898,1,Amazing place to chill. Strong coffee and good music.,7/16/2024,Akshay,"ChaiCofi, Kochi",,
7899,5,Amazing place to chill. Strong coffee and good music.,1/14/2024,Mariya,"French Toast, Panampilly",,
7900,2,Loved the desserts here! Coffee was perfect.,6/21/2024,Adarsh,"Kashi Art Café, Fort Kochi",,
7901,2,Very average experience. Overpriced for the portion size.,9/25/2024,Lekshmi,"Bloomsbury's, Kakkanad",,
7902,1,Very average experience. Overpriced for the portion size.,5/28/2024,Priya,"Kashi Art Café, Fort Kochi",,
7903,2,Very average experience. Overpriced for the portion size.,12/15/2024,Ramesh,"Kashi Art Café, Fort Kochi",,
7904,2,Amazing place to chill. Strong coffee and good music.,12/26/2024,Ritu,"French Toast, Panampilly",,
7905,1,Loved the desserts here! Coffee was perfect.,3/13/2025,Arjun,"French Toast, Panampilly",,
7906,2,Crowded but food quality is really good.,11/10/2024,Akshay,"French Toast, Panampilly",,
7907,1,Small portions. Price doesn’t match quality.,2/23/2025,Rohit,"French Toast, Panampilly",,
7908,2,Crowded but food quality is really good.,5/29/2024,Gokul,"Bloomsbury's, Kakkanad",,
7909,1,Small portions. Price doesn’t match quality.,6/15/2024,Deepa,"Kashi Art Café, Fort Kochi",,
7910,2,One of the best cafés in Kochi. Highly recommended!,11/29/2024,Naveen,"French Toast, Panampilly",,
7911,4,One of the best cafés in Kochi. Highly recommended!,2/2/2024,Lekshmi,"ChaiCofi, Kochi",,
7912,1,Service was slow and the food was cold when served.,11/25/2024,Akshay,"ChaiCofi, Kochi",,
7913,3,Service was slow and the food was cold when served.,3/4/2024,Kiran,"Kashi Art Café, Fort Kochi",,
7914,4,Small portions. Price doesn’t match quality.,11/24/2024,Mariya,"Bloomsbury's, Kakkanad",,
7915,2,Amazing place to chill. Strong coffee and good music.,5/22/2024,Tina,"Bloomsbury's, Kakkanad",,
7916,4,Crowded but food quality is really good.,3/13/2024,Sandeep,"ChaiCofi, Kochi",,
7917,3,Amazing place to chill. Strong coffee and good music.,1/16/2025,Anjana,"French Toast, Panampilly",,
7918,5,Crowded but food quality is really good.,1/14/2024,Rahul,"Kashi Art Café, Fort Kochi",,
7919,3,Very average experience. Overpriced for the portion size.,2/13/2024,Anjana,"ChaiCofi, Kochi",,
7920,5,Loved the desserts here! Coffee was perfect.,7/19/2024,Tina,"Bloomsbury's, Kakkanad",,
7921,3,Service was slow and the food was cold when served.,3/13/2024,Gayathri,"French Toast, Panampilly",,
7922,4,Not worth the hype. Staff seemed uninterested.,6/7/2024,Tina,"French Toast, Panampilly",,
7923,4,One of the best cafés in Kochi. Highly recommended!,2/1/2025,Nikhil,"Kashi Art Café, Fort Kochi",,
